Crowded,Subject,Threshold,DiffusionConstant,Span,Area,Curvature,Speed,Size,Performance,Response,Answer,Correct,ResponseTime,TrialCurvature,TrialSpeed,TrialSpan,individualDiffusionConstant
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,2,0,1710.9627685546875,12.036813735961914,NA,5.622204780578613,31.607547760009766
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,2,1,1352.5823974609375,14.712810516357422,40.29808807373047,3.0870516300201416,8.455292701721191
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,1,0,1106.8780517578125,11.705168724060059,NA,3.960090398788452,23.33669090270996
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,1,0,1104.4215087890625,10.275853157043457,NA,5.017856597900391,25.958255767822266
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1014.9116821289062,16.006668090820312,44.6031379699707,3.718153476715088,12.402304649353027
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,4,1,1489.240234375,9.457547187805176,50.01935958862305,2.0281193256378174,5.439253330230713
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,2,0,1178.85888671875,14.11819839477539,44.71841049194336,3.310990571975708,11.732865333557129
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,4,0,1790.093994140625,12.81005859375,42.53062438964844,2.93033504486084,10.176589965820312
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,1,0,1609.1636962890625,10.682732582092285,38.361663818359375,2.5846617221832275,8.714680671691895
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1333.4390869140625,8.917351722717285,NA,4.815464973449707,16.770387649536133
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,3,0,1637.6221923828125,15.949642181396484,31.20269775390625,2.0823211669921875,7.921778202056885
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1352.2215576171875,15.978363990783691,27.204849243164062,1.7166959047317505,2.685631513595581
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,1,1,960.73052978515625,14.120214462280273,34.6443977355957,2.9662954807281494,7.755886554718018
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1728.078125,13.197882652282715,33.91840744018555,1.5511832237243652,3.6526191234588623
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,2,0,1637.8863525390625,13.722464561462402,35.286888122558594,2.3119914531707764,8.629888534545898
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1349.8802490234375,11.660663604736328,36.23600387573242,2.993238925933838,6.538852691650391
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,1,1,1081.8421630859375,11.544522285461426,NA,2.938584566116333,5.30343770980835
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,4,1,1201.23046875,13.694711685180664,35.150482177734375,2.019885540008545,4.094820022583008
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,4,0,1754.62060546875,10.830551147460938,45.03096389770508,2.7235236167907715,10.128922462463379
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,2,0,1955.4114990234375,12.162896156311035,41.069671630859375,1.713703989982605,2.717383623123169
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,3,0,1702.01123046875,6.354567527770996,58.91581344604492,4.20526123046875,23.119033813476562
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1358.6014404296875,10.323331832885742,44.62159729003906,2.354429006576538,4.058224678039551
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,2,0,1186.4580078125,10.844673156738281,43.5488166809082,4.258947372436523,16.641033172607422
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,4,1,1341.0513916015625,14.22823429107666,34.898765563964844,3.324571132659912,8.484075546264648
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1261.7152099609375,13.3497953414917,42.045570373535156,2.3948326110839844,6.3842997550964355
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,2,0,1377.77001953125,9.867234230041504,NA,4.45626163482666,30.876201629638672
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1723.1317138671875,9.176061630249023,45.53055953979492,4.831905364990234,18.224111557006836
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,1,1,1397.7862548828125,11.258162498474121,42.23515319824219,6.428104400634766,35.66898727416992
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,4,0,1271.914794921875,15.278814315795898,36.92232131958008,3.466362237930298,9.995332717895508
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,4,1,1156.257080078125,11.86892032623291,35.83287048339844,2.253650188446045,6.1689372062683105
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,1,0,1156.420654296875,11.647505760192871,35.369991302490234,3.3794188499450684,12.407906532287598
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,3,0,1497.8363037109375,9.909236907958984,41.34920883178711,2.143796920776367,7.3576555252075195
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,3,0,1015.8719482421875,9.1426544189453125,44.62244415283203,2.9792771339416504,15.654820442199707
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,1,0,1627.819091796875,10.583672523498535,40.05546951293945,3.9947867393493652,15.452800750732422
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1486.4912109375,10.270914077758789,46.327781677246094,2.550680637359619,6.90734338760376
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,976.14117431640625,7.811906337738037,39.76833724975586,5.442328929901123,21.357053756713867
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,4,0,1451.135986328125,12.98604679107666,37.67615509033203,2.591998338699341,14.503706932067871
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,4,0,1311.1826171875,11.057818412780762,39.32792663574219,2.134831428527832,6.983188152313232
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,1,0,1240.9886474609375,6.82797908782959,50.335872650146484,5.13638973236084,35.395626068115234
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1424.376953125,14.651890754699707,37.793636322021484,2.696901559829712,12.714445114135742
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,1,1,2768.7578125,15.51908016204834,39.7246208190918,1.6510368585586548,3.376398801803589
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1015.9849243164062,19.497360229492188,27.588422775268555,2.3961760997772217,5.245820999145508
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,3,0,1412.0062255859375,15.41824722290039,28.17473793029785,1.9152297973632812,4.478218078613281
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,3,1,1583.956298828125,14.853631019592285,35.06638717651367,2.463609218597412,3.6035573482513428
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,1,1,1223.4857177734375,10.704987525939941,35.92522048950195,2.2387397289276123,6.789471626281738
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,1,0,1104.5245361328125,10.607732772827148,40.613407135009766,2.5980377197265625,5.198498249053955
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,1,0,1876.08837890625,13.0584716796875,34.027870178222656,1.5803383588790894,2.3914318084716797
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,3,0,1581.2333984375,13.651532173156738,29.980777740478516,2.353381395339966,4.619101047515869
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,2,1,1433.2030029296875,15.855544090270996,29.105457305908203,1.9172340631484985,3.744907855987549
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1504.678955078125,15.265301704406738,31.415056228637695,1.877156376838684,2.8996260166168213
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,3,2,0,1108.7691650390625,19.92123794555664,28.757366180419922,1.7234522104263306,2.9231209754943848
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,4,1,0,1568.1590576171875,9.870097160339355,33.95841979980469,2.9654476642608643,8.631233215332031
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,4,0,1620.0848388671875,14.988507270812988,32.084373474121094,1.528853178024292,2.674438238143921
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,2,0,1073.775146484375,10.09814739227295,35.94709396362305,2.386309862136841,9.677653312683105
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,2,3,0,1204.505615234375,17.76780128479004,24.2513370513916,2.05915904045105,4.810837268829346
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,3,0,1065.903564453125,14.697771072387695,32.29951858520508,3.3434951305389404,11.287367820739746
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.0105455256982667,0.3181818181818182,1,2,0,1042.77783203125,12.841217994689941,32.307289123535156,2.9573206901550293,9.350890159606934
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,2,0,1133.5018310546875,14.792074203491211,NA,3.0526044368743896,13.884937286376953
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,3,0,1168.44677734375,10.820430755615234,NA,3.3513877391815186,7.760242938995361
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,2161.784423828125,15.71015739440918,42.88605880737305,2.05877685546875,4.25913667678833
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,2040.9554443359375,12.53651237487793,38.967411041259766,1.9600692987442017,4.761311054229736
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,3,0,1608.0006103515625,12.609601974487305,43.372806549072266,2.157266855239868,5.3945722579956055
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,2198.866943359375,12.612569808959961,44.2207145690918,3.1265645027160645,17.384838104248047
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,3,1,1446.3355712890625,10.617445945739746,NA,4.087608814239502,22.444753646850586
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1077.5521240234375,13.739720344543457,39.4257926940918,3.655815839767456,13.75844669342041
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,1248.416259765625,11.59904956817627,49.38880157470703,4.1927490234375,15.734747886657715
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1065.876953125,12.782806396484375,46.25205612182617,2.7036566734313965,10.025616645812988
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1066.88134765625,16.159969329833984,38.532005310058594,2.0888147354125977,5.259876251220703
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,3,1,1345.8331298828125,9.728994369506836,49.63180160522461,4.180903434753418,22.319555282592773
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1452.979248046875,10.435203552246094,47.002197265625,4.232322692871094,27.149677276611328
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1486.6707763671875,9.584939002990723,49.4623908996582,3.257009983062744,10.481913566589355
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1228.6988525390625,13.984271049499512,43.86770248413086,4.175937652587891,11.957978248596191
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,2,0,1190.5159912109375,14.523382186889648,44.810752868652344,3.2211403846740723,16.769983291625977
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1256.640869140625,11.613677978515625,45.43921661376953,2.604602813720703,9.056402206420898
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,1339.447998046875,11.696135520935059,NA,3.220336437225342,13.9610595703125
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,3,0,1507.6734619140625,11.06518268585205,46.243221282958984,2.947460651397705,6.636074542999268
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,1483.4342041015625,13.20284652709961,46.59785079956055,2.7184298038482666,7.682779788970947
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1241.921630859375,12.503079414367676,51.985713958740234,3.256784200668335,10.02924919128418
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,2,1,1922.72119140625,11.03817367553711,NA,5.372483730316162,18.915725708007812
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1236.52099609375,9.937356948852539,44.401485443115234,3.5188064575195312,15.35157299041748
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,3,0,1205.64697265625,11.663581848144531,44.510902404785156,2.986682653427124,13.27424144744873
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,3,1,1288.612060546875,10.607902526855469,47.719486236572266,5.039712905883789,15.51030445098877
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1463.4525146484375,13.998801231384277,NA,2.980220317840576,10.21759033203125
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1363.6929931640625,12.312253952026367,45.81867980957031,3.611126184463501,17.384328842163086
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,4,0,1771.2314453125,12.270672798156738,46.817020416259766,4.552833080291748,21.500244140625
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,2,1,0,1281.8223876953125,14.165407180786133,35.66311264038086,2.5418529510498047,5.139630317687988
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1359.27734375,9.017206192016602,50.07722473144531,2.683056116104126,6.9807586669921875
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,4,0,1415.7108154296875,15.18196964263916,39.41815948486328,2.191758632659912,7.427558422088623
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,3,1,1062.009765625,15.623796463012695,NA,2.9058175086975098,7.6082682609558105
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1687.4931640625,14.116886138916016,43.67431640625,2.278898239135742,5.06936502456665
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,4,4,1,1534.2197265625,8.580775260925293,45.8902702331543,3.9980742931365967,20.43301010131836
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,1,1,1,1046.313720703125,10.931557655334473,39.039302825927734,2.7811670303344727,6.037789344787598
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,2,0,1820.3663330078125,8.698476791381836,51.99153518676758,2.664273262023926,9.898497581481934
0,1,1.3879252238668498,11.123342514038086,3.1320552825927734,136.85760498046875,11.986981391906738,40.59310646812514,1.5158182885474,0.6888888888888889,3,3,1,2302.62353515625,12.909378051757812,NA,2.2661802768707275,6.228475570678711
